40
# x y z
-30	0	0
-28.461538461538	0	0
-26.923076923077	0	0
-25.384615384615	0	0
-23.846153846154	0	0
-22.307692307692	0	0
-20.769230769231	0	0
-19.230769230769	0	0
-17.692307692308	0	0
-16.153846153846	0	0
-14.615384615385	0	0
-13.076923076923	0	0
-11.538461538462	0	0
-10	0	0
-8.4615384615385	0	0
-6.9230769230769	0	0
-5.3846153846154	0	0
-3.8461538461538	0	0
-2.3076923076923	0	0
-0.76923076923077	0	0
0.76923076923077	0	0
2.3076923076923	0	0
3.8461538461538	0	0
5.3846153846154	0	0
6.9230769230769	0	0
8.4615384615385	0	0
10	0	0
11.538461538462	0	0
13.076923076923	0	0
14.615384615385	0	0
16.153846153846	0	0
17.692307692308	0	0
19.230769230769	0	0
20.769230769231	0	0
22.307692307692	0	0
23.846153846154	0	0
25.384615384615	0	0
26.923076923077	0	0
28.461538461538	0	0
30	0	0
703
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	1.00002897441446e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023672e+01	0.00000000000000e+00	9.93821339200772e+01	0.00000000000000e+00	1
2	3	4	5	1.00002897455935e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.95947299679995e+01	0.00000000000000e+00	1
3	4	5	6	1.00002897443464e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023672e+01	0.00000000000000e+00	9.97637762261460e+01	0.00000000000000e+00	1
4	5	6	7	1.00002897439879e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.83293611249024e+01	0.00000000000000e+00	1
5	6	7	8	1.00002897461614e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00292095951445e+02	0.00000000000000e+00	1
6	7	8	9	1.00002897494103e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023673e+01	0.00000000000000e+00	9.80711121676813e+01	0.00000000000000e+00	1
7	8	9	10	1.00002897523178e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023673e+01	0.00000000000000e+00	9.95253927209341e+01	0.00000000000000e+00	1
8	9	10	11	1.00002897547711e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00419779639305e+02	0.00000000000000e+00	1
9	10	11	12	1.00002897575265e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023673e+01	0.00000000000000e+00	1.01631464157348e+02	0.00000000000000e+00	1
10	11	12	13	1.00002897602814e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023673e+01	0.00000000000000e+00	9.87084941632944e+01	0.00000000000000e+00	1
11	12	13	14	1.00002897633989e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.01505758358858e+02	0.00000000000000e+00	1
12	13	14	15	1.00002897663316e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023672e+01	0.00000000000000e+00	9.97985917355456e+01	0.00000000000000e+00	1
13	14	15	16	1.00002897676768e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.95177383125269e+01	0.00000000000000e+00	1
14	15	16	17	1.00002897682542e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023672e+01	0.00000000000000e+00	1.01264957155765e+02	0.00000000000000e+00	1
15	16	17	18	1.00002897683836e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.01777459597205e+02	0.00000000000000e+00	1
16	17	18	19	1.00002897676863e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.83852294515095e+01	0.00000000000000e+00	1
17	18	19	20	1.00002897670569e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023672e+01	0.00000000000000e+00	9.93779430418281e+01	0.00000000000000e+00	1
18	19	20	21	1.00002897665444e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00661644728528e+02	0.00000000000000e+00	1
19	20	21	22	1.00002897658712e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023673e+01	0.00000000000000e+00	1.01057459883908e+02	0.00000000000000e+00	1
20	21	22	23	1.00002897657698e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023673e+01	0.00000000000000e+00	9.88601138138771e+01	0.00000000000000e+00	1
21	22	23	24	1.00002897672705e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.87474878858639e+01	0.00000000000000e+00	1
22	23	24	25	1.00002897696346e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00075685862531e+02	0.00000000000000e+00	1
23	24	25	26	1.00002897707886e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.87610435010194e+01	0.00000000000000e+00	1
24	25	26	27	1.00002897704623e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.96969414039269e+01	0.00000000000000e+00	1
25	26	27	28	1.00002897693826e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023671e+01	0.00000000000000e+00	1.01343453264216e+02	0.00000000000000e+00	1
26	27	28	29	1.00002897677647e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00198552671537e+02	0.00000000000000e+00	1
27	28	29	30	1.00002897658287e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00226518376839e+02	0.00000000000000e+00	1
28	29	30	31	1.00002897632157e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.73233677198209e+01	0.00000000000000e+00	1
29	30	31	32	1.00002897608956e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023671e+01	0.00000000000000e+00	9.97229672602893e+01	0.00000000000000e+00	1
30	31	32	33	1.00002897594547e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00088381996373e+02	0.00000000000000e+00	1
31	32	33	34	1.00002897585246e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.01560496076496e+02	0.00000000000000e+00	1
32	33	34	35	1.00002897569476e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	9.91231005761124e+01	0.00000000000000e+00	1
33	34	35	36	1.00002897554592e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.01412174670492e+02	0.00000000000000e+00	1
34	35	36	37	1.00002897544536e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023671e+01	0.00000000000000e+00	9.90956946726585e+01	0.00000000000000e+00	1
35	36	37	38	1.00002897531159e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00554808656025e+02	0.00000000000000e+00	1
36	37	38	39	1.00002897517389e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00074568669098e+02	0.00000000000000e+00	1
37	38	39	40	1.00002897507364e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.89993168023674e+01	0.00000000000000e+00	1.00451005455810e+02	0.00000000000000e+00	1
1	2	4	5	1.00011552209494e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.01534611274249e+02	0.00000000000000e+00	1
2	3	5	6	1.00011552227210e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.00402746484436e+02	0.00000000000000e+00	1
3	4	6	7	1.00011552118402e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.00880408888856e+02	0.00000000000000e+00	1
4	5	7	8	1.00011552209122e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209470e+02	0.00000000000000e+00	1.01679940541474e+02	0.00000000000000e+00	1
5	6	8	9	1.00011552620398e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	9.95023186657457e+01	0.00000000000000e+00	1
6	7	9	10	1.00011553129014e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	9.93702223734727e+01	0.00000000000000e+00	1
7	8	10	11	1.00011553537394e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.00971807143712e+02	0.00000000000000e+00	1
8	9	11	12	1.00011553903523e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.01040887684431e+02	0.00000000000000e+00	1
9	10	12	13	1.00011554298777e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.00654032769268e+02	0.00000000000000e+00	1
10	11	13	14	1.00011554752478e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.01587187947456e+02	0.00000000000000e+00	1
11	12	14	15	1.00011555153120e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	9.93352887208657e+01	0.00000000000000e+00	1
12	13	15	16	1.00011555388631e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15997267209469e+02	0.00000000000000e+00	1.00524142455074e+02	0.00000000000000e+00	1
